avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,tenure,department_admin,department_engineering,department_finance,department_information_technology,department_management,department_marketing,department_other,department_procurement,department_product,department_sales,department_support,department_temp,salary_low,salary_medium
-0.3155972636225966,1.0,0.2716822830085531,0.1767471830550451,1.0,-0.014786801623976968,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.3374723196221365,1.0,1.376806024472061,-0.623343409283939,1.0,1.263332194686669,0.34924836796245595,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.23687966442046646,1.0,0.8786847734900606,-0.623343409283939,1.0,1.5198587369491605,0.34924836796245595,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.830911048263602,1.0,-1.4914146749467792,-1.4234340016229232,1.0,-0.022551865321053317,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.8666204580375076,1.0,-0.5948207726602627,-0.623343409283939,1.0,-0.7756975598291659,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6683727264040302,1.0,0.8741478348578042,0.1767471830550451,1.0,0.02369661867822539,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.4373230522529512,1.0,6.782515929766471e-16,0.9768377753940293,1.0,0.8551749374999889,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.6129839168295919,1.0,0.029802222263081015,0.9768377753940293,1.0,-1.6346355882887156,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.319246653449756,1.0,1.5440013628660818,-0.623343409283939,1.0,0.792726884354013,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.3768311192232014,1.0,-1.4856473672922386,1.7769283677330134,1.0,-1.8901032937242324,1.036908196500806,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.3155972636225966,1.0,1.7198674191895469,0.9768377753940293,1.0,-1.301000345808921,1.036908196500806,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.3389260532502885,1.0,-1.3651723998556518,-1.4234340016229232,1.0,-0.7333745853239972,-0.338411460575894,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.4570024520534837,1.0,0.6293025581507058,-0.623343409283939,1.0,0.6084007608421216,4.475207339192556,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.2011702546465608,1.0,0.8406911375607248,0.1767471830550451,1.0,0.2494697054291624,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.124648311643438,1.0,0.8845199575520308,2.5770189600719977,1.0,-1.9943950755026971,0.34924836796245595,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.559048840883306,1.0,6.782515929766471e-16,-0.623343409283939,1.0,0.0,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.0437350562423005,1.0,6.782515929766471e-16,-1.4234340016229232,1.0,-0.8802020260127069,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.4555487184253317,1.0,0.7568050310002652,0.9768377753940293,1.0,0.7295111085595661,1.724568025039156,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.5342663176274618,1.0,0.29188953827032954,2.5770189600719977,1.0,-1.8969056458332125,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8666204580375076,1.0,1.6520854634955902,0.1767471830550451,1.0,-0.6623847357392949,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.29591786382206403,1.0,-0.731432380037631,0.1767471830550451,1.0,0.9949350089016145,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.2390753206194738,1.0,0.16170968356262996,1.7769283677330134,1.0,0.5551393295414765,1.724568025039156,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.1800371212178762,1.0,0.28900713839134917,0.9768377753940293,1.0,0.3613330584961914,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.47157872839870485,1.0,-0.9619284420029608,0.9768377753940293,1.0,1.1412774131938832,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.47157872839870485,1.0,1.1716987943448114,0.1767471830550451,1.0,-0.02133953542384486,4.475207339192556,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.2798878538486909,1.0,-1.1308933150438223,-1.4234340016229232,1.0,-0.9360053587372956,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.0437350562423005,1.0,-0.028896362209435526,-1.4234340016229232,1.0,1.3909031504570646,-0.338411460575894,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8848461242098881,1.0,1.3076624450633123,2.5770189600719977,1.0,-2.2479423521566915,0.34924836796245595,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.058311332587521594,1.0,-1.3684331271150478,-0.623343409283939,1.0,-0.5173914026025612,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6880521262045628,1.0,0.10613482775734488,0.1767471830550451,1.0,1.2343577061100957,-1.026071289114244,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.256559064220999,1.0,0.0990061152237754,-0.623343409283939,1.0,-1.6366689217799526,1.036908196500806,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.3389260532502885,1.0,-1.1194710339156158,-1.4234340016229232,1.0,-0.7684418721326821,-0.338411460575894,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.140678321616811,1.0,0.5821839784423251,2.5770189600719977,1.0,-1.9051271878604212,0.34924836796245595,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.6895058598327147,1.0,-1.2000135761796584,0.1767471830550451,1.0,0.923458345529912,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.063414456042833,1.0,-1.1417959557974828,-1.4234340016229232,1.0,-0.8802858551767377,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8075822586359099,1.0,-0.1489163260653229,-0.623343409283939,1.0,-0.2604380242919518,-0.338411460575894,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.04008566641514109,1.0,0.19247352123266423,-1.4234340016229232,1.0,-0.37859441455395676,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.8075822586359099,1.0,-1.4379082223252082,-1.4234340016229232,1.0,-0.732333380985616,-0.338411460575894,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.4752281182258642,1.0,-0.8850979992957833,-1.4234340016229232,1.0,1.097090715194076,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.1618114550454957,1.0,1.3072691600406776,-0.623343409283939,1.0,0.7602408173652646,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5320706614284545,1.0,6.782515929766471e-16,0.1767471830550451,1.0,0.9687646275835153,-0.338411460575894,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.058311332587521594,1.0,-0.8085129841137069,0.9768377753940293,1.0,0.33093894424022646,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.058311332587521594,1.0,-0.6865855910512793,0.1767471830550451,1.0,-1.3932223444598821,1.036908196500806,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5896551272019,1.0,0.5086149544278288,0.9768377753940293,1.0,-1.9733958649805807,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.6304676604311171,1.0,-0.790260742487366,0.1767471830550451,1.0,-0.5835092819475437,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.3352766634231291,1.0,-0.01431882419250521,-0.623343409283939,1.0,0.6650177653333801,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9045255240104206,1.0,-2.3829337536431288,0.9768377753940293,1.0,-0.6410944788194632,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1763877313907168,1.0,-0.06460559017050624,0.9768377753940293,1.0,0.8439460904347872,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.47157872839870485,1.0,1.7198674191895469,-0.623343409283939,1.0,-0.37676138297836176,1.724568025039156,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.1224526554444305,1.0,-0.8262857182353567,-1.4234340016229232,1.0,-0.5752956970253724,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.1814908548460281,1.0,1.7146771634210651,-1.4234340016229232,1.0,-0.4745934838346229,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.23542593079231441,1.0,0.43133842974309256,-0.623343409283939,1.0,0.41712833355022627,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.8666204580375076,1.0,-1.3190495195289642,-0.623343409283939,1.0,0.057020517819432084,1.036908196500806,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.2762384640215315,1.0,0.8631447855712739,-0.623343409283939,1.0,0.4349307914401076,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7485440592343123,1.0,-1.3209067718716494,-0.623343409283939,1.0,0.7191321490113769,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8272616584364425,1.0,-1.068492087675025,-1.4234340016229232,1.0,-1.0786787529090098,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.8666204580375076,1.0,6.782515929766471e-16,-0.623343409283939,1.0,-0.2899248795313851,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.6326633166301245,1.0,6.782515929766471e-16,-0.623343409283939,1.0,-0.2861160114241498,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.7128346494604065,1.0,-1.262657238886547,0.1767471830550451,1.0,0.04349556451233586,-0.338411460575894,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2747847303933795,1.0,6.782515929766471e-16,0.1767471830550451,1.0,1.3970827072723677,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3746354630241942,1.0,-0.2662540356882509,-0.623343409283939,1.0,-0.29439345586277677,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.1814908548460281,1.0,0.5061189383610815,0.1767471830550451,1.0,-0.3794583593065514,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.3155972636225966,1.0,1.2216670090543311,0.1767471830550451,1.0,1.1782562622100794,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.6304676604311171,1.0,-2.0089930043678583,-0.623343409283939,1.0,-0.9120000489239392,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.063414456042833,1.0,-0.9838132991301739,-1.4234340016229232,1.0,-0.6027621135058111,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0029225230130834,1.0,0.9373534140201304,0.1767471830550451,1.0,0.3000271557472996,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.37318172939604216,1.0,1.7198674191895469,0.9768377753940293,1.0,0.45464370605927956,1.036908196500806,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.5911088608300521,1.0,-1.2246579533583515,-1.4234340016229232,1.0,-1.0804357682715369,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.256559064220999,1.0,-0.23279768802988599,0.1767471830550451,1.0,-1.7344720782527179,1.036908196500806,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.13702893178965173,1.0,-1.365047192803492,-0.623343409283939,1.0,-0.18015543036802495,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.6895058598327147,1.0,-0.7327679632312804,0.9768377753940293,1.0,0.5949368385911414,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.806128525007758,1.0,0.29365535533612597,-0.623343409283939,1.0,0.9254567637075901,-0.338411460575894,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.2011702546465608,1.0,6.782515929766471e-16,0.1767471830550451,1.0,0.604089638236127,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.6895058598327147,1.0,0.7327518384988974,-0.623343409283939,1.0,-0.09249573862163697,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.6501470602316497,1.0,-0.5670956794812216,0.9768377753940293,1.0,-0.5385122693227316,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.7288646594337799,1.0,1.278284004811801,0.1767471830550451,1.0,0.6867521179614704,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.7682234590348449,1.0,-0.14282615128635837,-1.4234340016229232,1.0,-0.0385548175771691,1.036908196500806,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.3965105190237341,1.0,1.5323410675590983,1.7769283677330134,1.0,-1.8029667099111806,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.1640071112445027,1.0,0.8534630806812038,2.5770189600719977,1.0,-1.9029929698505734,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.1209989218162786,1.0,0.039966834043952564,0.1767471830550451,1.0,0.5648130460252263,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.5342663176274618,1.0,0.8782513762831434,2.5770189600719977,1.0,-2.1002091780963164,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.5699757274013675,1.0,-0.5395711963716832,-0.623343409283939,1.0,-2.166110490844075,1.724568025039156,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2762384640215315,1.0,-0.9671091860918791,-0.623343409283939,1.0,0.4605985506844173,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.21574653099178187,1.0,1.4005363390235959,0.1767471830550451,1.0,-1.0647940305315136,2.412227853577506,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9438843236114857,1.0,6.782515929766471e-16,0.1767471830550451,1.0,0.009354883626491924,-0.338411460575894,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6093345270024326,1.0,6.782515929766471e-16,-0.623343409283939,1.0,0.49802488881079043,-1.026071289114244,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.2981135200210714,1.0,0.9381513432977086,-0.623343409283939,1.0,0.292549745619924,1.036908196500806,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.2798878538486909,1.0,-1.6328807155806693,-1.4234340016229232,1.0,-0.9216308080955513,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9438843236114857,1.0,1.7198674191895469,0.9768377753940293,1.0,0.31829026316472175,1.036908196500806,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.7682234590348449,1.0,0.04427223853100346,0.1767471830550451,1.0,0.659902314186701,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23542593079231441,1.0,0.9426955148548433,-0.623343409283939,1.0,-0.3589195444580923,-1.026071289114244,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.909628647465732,1.0,-0.8223297908274869,-0.623343409283939,1.0,-0.961071466353029,-0.338411460575894,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.7879028588353775,1.0,1.0522153584525027,-0.623343409283939,1.0,0.5637480013263918,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.3374723196221365,1.0,0.4811485063415886,0.9768377753940293,1.0,0.9235273914706864,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.653796450058809,1.0,0.7734280576509911,0.1767471830550451,1.0,-1.2498521761903096,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.9846968568407028,1.0,-0.9718226163629468,-1.4234340016229232,1.0,-0.7104836895144223,-0.338411460575894,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.063414456042833,1.0,-1.328857876223426,-1.4234340016229232,1.0,-0.8430426204807464,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.29446413019391204,1.0,-1.813099984207158,1.7769283677330134,1.0,-0.0575858159733144,-0.338411460575894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.11880326561727123,1.0,-1.1251067223448323,0.9768377753940293,1.0,1.396211864210137,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.0007268668140760128,1.0,-1.7920864825036915,0.9768377753940293,1.0,-0.22429642559060095,0.34924836796245595,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.25510533059284696,1.0,0.3175971244999264,-0.623343409283939,1.0,-0.3131716370810432,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7288646594337799,1.0,1.1406012256904665,-0.623343409283939,1.0,1.252224028236085,-1.026071289114244,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.024055656441768,1.0,-1.499488693490009,-1.4234340016229232,1.0,-0.7138380670959029,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8848461242098881,1.0,-1.2968220186908912,-1.4234340016229232,1.0,-0.6677497060944279,1.036908196500806,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.9832431232125508,1.0,0.944283473500643,-0.623343409283939,1.0,-0.27231643478498724,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.9832431232125508,1.0,0.6741388056935252,0.9768377753940293,1.0,0.8494581951761386,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.5320706614284545,1.0,0.04574101227763019,-1.4234340016229232,1.0,-0.6778602127743499,-1.026071289114244,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9438843236114857,1.0,1.090272642275804,0.1767471830550451,1.0,0.483569314461063,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8272616584364425,1.0,-0.5066373438862624,0.9768377753940293,1.0,1.3442320218020514,-0.338411460575894,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.07944446601620615,1.0,0.7436732110220878,0.1767471830550451,1.0,-0.6112599470414459,-1.026071289114244,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.278434120220539,1.0,-0.5609635724075177,-0.623343409283939,1.0,1.1432469773276686,3.099887682115856,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.8075822586359099,1.0,0.9141993134484548,-0.623343409283939,1.0,1.364284385598489,-0.338411460575894,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.2193959208189413,1.0,1.156185865360341,0.9768377753940293,1.0,1.409183927124998,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.4927118618273894,1.0,-1.9235093668365302,-0.623343409283939,1.0,-1.3509528734262592,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.5342663176274618,1.0,0.3629107623858057,2.5770189600719977,1.0,-2.033025342175941,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.9438843236114857,1.0,0.860822529908553,0.9768377753940293,1.0,1.2529189622394323,1.036908196500806,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.4752281182258642,1.0,-1.1875059325404111,-0.623343409283939,1.0,0.04187589902656465,-1.026071289114244,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.140678321616811,1.0,0.9022086851870396,0.9768377753940293,1.0,-1.3170567037161702,1.724568025039156,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0422813226141483,1.0,1.7198674191895469,0.9768377753940293,1.0,0.9297100643842543,1.036908196500806,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.6895058598327147,1.0,-0.4585895069896657,0.1767471830550451,1.0,-1.8450862364109781,1.036908196500806,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.357151719422669,1.0,0.2986908141350839,-0.623343409283939,1.0,-1.496055135544355,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.024055656441768,1.0,-1.099635476387668,-1.4234340016229232,1.0,-0.617110263211178,-0.338411460575894,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.8666204580375076,1.0,1.4161342891324271,0.1767471830550451,1.0,0.20373417822988166,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.4555487184253317,1.0,0.568295733810456,0.1767471830550451,1.0,0.8739518990934775,-1.026071289114244,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.07944446601620615,1.0,1.7198674191895469,-0.623343409283939,1.0,0.3382815753488703,1.724568025039156,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.063414456042833,1.0,-2.196120531976815,-0.623343409283939,1.0,0.007268294104323968,0.34924836796245595,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.4555487184253317,1.0,-1.3963791971119797,-1.4234340016229232,1.0,0.18300125431180794,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.2011702546465608,1.0,-1.2138857033904689,-1.4234340016229232,1.0,-0.9986400022818763,-0.338411460575894,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.3389260532502885,1.0,-1.7187106084896162,0.1767471830550451,1.0,0.03975125017598982,-0.338411460575894,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6093345270024326,1.0,-0.6290347472647143,0.9768377753940293,1.0,-1.5421739853392253,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.061960722414681,1.0,-1.047366284144728,0.1767471830550451,1.0,-0.46503634356962337,0.34924836796245595,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.2172002646199339,1.0,-1.0935948297299938,0.1767471830550451,1.0,0.8433928432472718,0.34924836796245595,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.8899492476651996,1.0,0.43160314024164254,0.9768377753940293,1.0,0.638283774971583,0.34924836796245595,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.061960722414681,1.0,0.9309102929971946,0.1767471830550451,1.0,0.8365752093174805,1.036908196500806,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0422813226141483,1.0,-0.9843176666060677,0.9768377753940293,1.0,0.43486286579068073,1.724568025039156,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5911088608300521,1.0,-0.3481459102461074,-1.4234340016229232,1.0,-0.5393700949417591,3.099887682115856,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.0991238658167387,1.0,-0.16821745122603365,-0.623343409283939,1.0,1.0066484340312396,-0.338411460575894,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0816401222152134,1.0,-0.9635811151998346,0.9768377753940293,1.0,0.6879151765667837,0.34924836796245595,0,0,0,0,1,0,0,0,0,0,0,0,0,1
